Father_node,Child_node,语义关系,发言类型(Child_node)
你家目前做的基因检测T790m没有突变，我觉得可以考虑用二代EGFR药2992联合CMET扩增的药XL184试试，2992用60-74mg，184用半量50mg先试试。,易瑞沙已经彻底耐药了，就不要用了,3,3
阿桔片效果很好，但是很难配到，是麻醉处方，主任有权配，也只有3天。氨酚双氢可待因片好配点，效果也还可以。,唑来膦酸立竿见影，副作用小，骨转后期可以考虑89锶和XL184 卡博替尼,1,2
先试2992,感觉你家药换的比较频繁，可能是心急的原因吧，觉得还是吃到一定时间再判定有效无效，有时候刚吃几天，可能有别的原因导致吃的这几天状态不好，会导致你认为药无效。,1,2
建议穿刺活检做基因检测，针对性用靶向药控制,先观察一段时间，老人确实代谢很慢，病情发展比较慢的。如果有进展，可以上靶向药物来控制，在用量上可以具体咨询医生，毕竟年龄比较大，是个不得不考虑的因素。,1,2
有骨转已经是四期了，没有手术的必要了。可以尝试易瑞沙或者特罗凯。,具体能不能手术还是要听权威医生的意见，我妈的检查过程是这样的:腰部核磁发现肿瘤，医生很怀疑是恶性，但也不敢确定，后去北京积水潭医院肿瘤科，全身骨扫描，发现骨盘病变范围大，腰2也有，医生怀疑恶性肿瘤的可能性大，下一步骨盆穿刺，拍胸片发现原发灶在肺部，双肺全有了，晚期不能手术，穿刺结果腺型，后转到北京协和医院，基因检测阳性，直接吃易瑞沙，现在是第二个月，医生说已经很严重了，但我妈没有任何症状，咳嗽都是偶尔的，现在每月去医院输天晴依泰，保护骨头，这些检查用了两个月才吃上易瑞沙治疗。,3,3
在E靶点不行的情况下，试alk+的克药，概率更高点。,你说的太有道理了  耐药后穿刺活检的部位不是肺部原发灶，而是腰部转移瘤，但也没办法，这都是按大夫的要求做的，现在再让我妈妈重新再到医院做一次肺部穿刺好像不太可能了,1,2
孩子，莫要急，你说得对，有限的钱用在刀刃上，买药为重要。坚决按照阿梁的意见办，没错的！,感觉你家药换的比较频繁，可能是心急的原因吧，觉得还是吃到一定时间再判定有效无效，有时候刚吃几天，可能有别的原因导致吃的这几天状态不好，会导致你认为药无效。,1,2
改9291吧。,291基本等于4002+易，一种药能解决的不用两种，毕竟毒副作用小,1,2
癌栓和肿瘤一般仅靠介入不易彻底灭活，应辅以冷冻，射频，酒精，放疗等帮助灭活。癌栓和肿瘤消去了，一般情况下，腹水就好治了。,试试多吉美，唯有祝福！,1,2
基因检测，有突变的话就直接靶向治疗,化疗有没有效，两次就能看出来。身体条件不耐受的还是一线靶向吧，生活质量高点，对病人的信心是有帮助的。,1,2
2 妈妈肺腺3B治疗3年半，2015.10.9去逝，感谢群帮助,cea不敏感，不用检。检查乙肝病毒DNA，，如超标，要抗病毒治疗。如果错把谷草当谷丙，才不需检。2992后吃特。,0,1
不要全信医院的，肺腺论坛很多人吃靶向，还是把癌控制了。在组织不够的情况，身体抵抗力还好，有时间盲试下，很多人都这样做的。楼上的病友介绍的很清楚，很详细，听他的试试。,草船兄说的很对，你先照着做再慢慢学习了解吧。,1,2
治疗方案，看化疗是否有效。,个月后，开始化疗，记得培美蛮贵，上了8期，还上了奥沙利珀,1,2
你说的假印易能吃11个月，比很多吃正版的人吃的时间还长了，说明不是完全假，你家这种情况个人意见可以继续印易一个月再看进展情况换药，主要目的是拉长战线，不是快速进展不可控就可以继续印易,CT显示无明显进展就是稳定中。继续吃易吧，祝福！,1,2
"打B12,应该就是用的培美曲塞加铂类方案吧，+7",顺铂的肠胃反应大，食欲不好应该是正常现象。+3,3,3
化疗后特罗凯我感觉还是可以用的，很多野生型的用特罗凯也是有效的,992看看打击Her2靶点的效果。,3,2
我也考虑用靶向药，可是医生说要先化疗，不知道是基于什么考虑，也没告诉我原因。已经做了一个疗程的培美曲塞和顺铂。过几天要进行第二疗程,听医生的，不要擅自自作主张。,1,2
看楼主家的用药，4002效果不好，184效果好，应该是c-met扩增，没有T790m或者T790m极少。由于9291针对E靶点和T790m，所以9291效果也不好。在群里看到阿梁用4040脉冲法对付脑转，就是一天加倍服用易，一天不服，如此交替，楼主可以借鉴他家的用药方法。,"克不入脑，你家9291+XL184有效，如果用的是184的cmet靶点，可以换inc280看看
280入脑，cmet的抑制效果更好
没有脑转的经验，就是理论上的建议",1,2
不差钱就去做（PET-CT）。有胸水了肯定有问题了。,我妈肯定不愿意做。我妈得这个病，全部花费都是我来。这几年带孩子也没什么收入了。现在条件不允许了。,2,2
用泰能吧 或者拜复乐我老妈84岁，医生说随时可能死亡，一年过去了（服了特罗凯），生活质量没影响上周突然加重，不打针（输液走的很慢，口服药还可以）。我会老家看了状态很崩溃，就用了憨叔推荐的拜复乐，服了两天，精神了，但还是偶尔说胡话（这个应该是年龄问题吧）所以建议你赶紧用泰能或者拜复乐吧，这个药太霸道了,白蛋白太低了，要每天注射白蛋白,3,3
我觉得鳞做了基因检测 ，就是不突变，也要试靶向，于是我家直接没做,肺部感染确实要当成比肿瘤更严重的问题来优先处理，我家就是感染导致病情急转直下，都下病危单了，抗感染有效后咳嗽和痰基本消失，疼痛明显减轻。,1,2
291可以先加量至100，再下步可以联易。,你说的太有道理了  耐药后穿刺活检的部位不是肺部原发灶，而是腰部转移瘤，但也没办法，这都是按大夫的要求做的，现在再让我妈妈重新再到医院做一次肺部穿刺好像不太可能了,1,2
白蛋白不是太低也不要急于输白蛋白，输越多，胸水也会出现越多。尽量靠食物补充，比如吃海参汤，吃鸡蛋的蛋白，这是我们省中医肿瘤科主任的建议。,胸水过多，对肺部压力大，影响呼吸的话，一定要抽，但每天不超过600mg，同时白蛋白过低一定要注意补充白蛋白，低于35的话，还是建议虑输，食补短时间不会大幅提高白蛋白的。,2,2
能切最好切掉。如果来广州治疗，手术找中山医肿瘤外科戎铁军教授。很好很好的一个医生。号超难挂。但你在他出诊那天早早候着诊室门口，一般都会给你加号。把你所有的病历资料，片子都要带齐。,十分同意，我妈妈也是21突变，化疗效果不错但要是化疗不能耐受者，可以上靶向药不用犹豫,1,2
"谢谢指导，骨质改变怀疑骨转，已经做了ECT,报告还没有出来。",唑来膦酸立竿见影，副作用小，骨转后期可以考虑89锶和XL184 卡博替尼,1,2
恭喜19突变！ect为啥不考虑做？如果骨转了得尽快做骨转的治疗,论坛里有很多骨转的帖子你可以看看。我家是全身多发骨转，但还不怎么疼，没做放化疗，现在只是吃易。每月唑来膦酸，打过一次锶89.,3,3
去同仁堂 买人参保肺丸 试试  据说止咳效果很好,咳嗽分是放射性肺炎，还是感冒咳嗽。同仁堂有洋参保肺丸，成分类似，人参保肺丸只有网上能买到，确实有效，但含有罂粟成分，不能长期吃，我搜了半天在http://www.818.com/这个网上买的。,3,3
先做个基因检测吧，也不差那点钱了，暂时别化疗了，化疗是伤敌一千自损八百的大招,"现在可以把手术病理送去检测基因突变，检测EGFR,ALK，KRAS等。",3,3
都做过穿刺了，应该做个基因检测，出结果后看是否可以靶向治疗，现在胸腔积液，输液太多也不好，可以先对症治疗。,同时基因检测，若基因有突变就可以吃药的，对症下药才有好的治疗效果呀～,1,2
33肺腺癌晚期，2次化疗无效，至服正版特罗凯15月，目前特联184中，寻求指点与帮助~,"停特罗凯和184，换2992。
1、特罗凯严重耐药，吃下去只有副作用；
2、184吃了40天，副作用开始显现，查凝血常规d二聚体、心酶，对症处理；
3、19突变特耐药后，2992多有效，用足75mg的量。",0,1
胆管癌真的得自救了吗,我觉得你们E有一个+的话，特耐药后可以吃2992。,0,1
憨叔，我们能有幸得到您的帮助吗？肝癌7年复发，大面积弥散，门脉癌栓，吐血，腹水,检查AFP和肝功和血常规和凝血和电解质,0,1
恶性程度高，对化疗反应就明显。。。。其实也不是好事,十分同意，我妈妈也是21突变，化疗效果不错但要是化疗不能耐受者，可以上靶向药不用犹豫,1,2
29 妈妈的治疗及用药记录--有儿子在，您别怕，我们并肩作战！（抗癌一周年）,你家CA125   CA153相对有参考价值，可以持续跟踪。。提醒一下可能有耐药迹象，要重点关注。,0,1
13 父亲肾癌，脑转，骨转....正在服用多吉美,"‘上个星期开始，开始双脚无力并大小便失禁。’

以上现象，是否是脑部放疗后效果不好，做脑部核磁增强再确认下为好。

不能大便，先用开塞露试试。",0,1
15 吃91效果不错，那以后吃什么,体内T790m突变被清扫的差不多了，9291失去了作用的受体，完全耐药，换VEGFR靶点的阿西替尼、或者依托泊苷联合BKM120.,0,1
试下9291可能有用，30个月才耐药，很不错了。我家才吃13个月就耐药。不要想那么多，老人得这种病谁也没有法子，我老爸当时得这种病，我也接受不了，都晕到了三次，现在看开了，只能多想想法不让他走前受太多的罪，不要吃太多的苦。,希望特有效。如果是我的话，我会试试xl184，因为egfr和alk阴性，特有效的可能性不是很大，而184是对cmet扩增和v靶点，既然要试靶向药，还是盲试，就要试没有测过的靶点，因为它有可能是阳性的。密切注意cea等指标。,1,2
化疗以后就不要吃叶酸了。-6,楼主好年轻！听草船兄的，先不要管那么多了，试吃特罗凯先。特你买印度的就可以，一点不贵，大家都吃印度的，放心吧。其它的药你后面再学，特和易基本都是盲试首选。你有脑转，所以草船建议你先试特。别犹豫了。,1,2
"试试这个治疗胆汁淤积的药方：制附片10g，桂枝12g，黄芪24g，赤芍30g,白术12g,丹参30g,当归15g，地龙10g,片姜黄15g，茵陈30g,香附10g,虎杖15g，蝉蜕10g,土茯苓15g，车前子10g,生山楂15g,每日一剂，水煎分服两次温肾兴阳，活血化瘀，益气健脾，利胆退黄",你说的太有道理了  耐药后穿刺活检的部位不是肺部原发灶，而是腰部转移瘤，但也没办法，这都是按大夫的要求做的，现在再让我妈妈重新再到医院做一次肺部穿刺好像不太可能了,1,2
